t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
89.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.74426;0.75705
89.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.71138;0.75705
89.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.67850;0.75705
89.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.64562;0.75705
89.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.61274;0.75705
89.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.57986;0.75705
89.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.54698;0.75705
89.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.51410;0.75705
89.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.48122;0.75705
89.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.44834;0.75705
89.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.41546;0.75705
89.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.38258;0.75705
89.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.34969;0.75705
89.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.31681;0.75705
89.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.28393;0.75705
89.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.25105;0.75705
89.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.21817;0.75705
89.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.18529;0.75705
89.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.15241;0.75705
89.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.11953;0.75705
89.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.08665;0.75705
90.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.05377;0.75705
90.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;12.02089;0.75705
90.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.98801;0.75705
90.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.95513;0.75705
90.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.92225;0.75705
90.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.88937;0.75705
90.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.85649;0.75705
90.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.82361;0.75705
90.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.79073;0.75705
90.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.75785;0.75705
90.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.72497;0.75705
90.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.69209;0.75705
90.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.65921;0.75705
90.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.62632;0.75705
90.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.59344;0.75705
90.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.56056;0.75705
90.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.52768;0.75705
90.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.49480;0.75705
90.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.46192;0.75705
90.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.42904;0.75705
90.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.39616;0.75705
90.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.36328;0.75705
90.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.33040;0.75705
90.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.29752;0.75705
90.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.26464;0.75705
90.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.23176;0.75705
90.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.19888;0.75705
90.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.16600;0.75705
90.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.13312;0.75705
90.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.10024;0.75705
90.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.06736;0.75705
90.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.03448;0.75705
90.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;11.00160;0.75705
90.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.96872;0.75705
90.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.93584;0.75705
90.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.90296;0.75705
90.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.87007;0.75705
90.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.83719;0.75705
90.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.80431;0.75705
90.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.77143;0.75705
90.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.73855;0.75705
90.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.70567;0.75705
90.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.67279;0.75705
90.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.63991;0.75705
90.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.60703;0.75705
90.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.57415;0.75705
90.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.54127;0.75705
90.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.50839;0.75705
90.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.47551;0.75705
90.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.44263;0.75705
90.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.40975;0.75705
90.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.37687;0.75705
90.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.34399;0.75705
90.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.31111;0.75705
90.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.27823;0.75705
90.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.24535;0.75705
90.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.21247;0.75705
90.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.17959;0.75705
90.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.14670;0.75705
90.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.11382;0.75705
90.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.08094;0.75705
90.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.04806;0.75705
90.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;10.01518;0.75705
90.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.98230;0.75705
90.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.94942;0.75705
90.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.91654;0.75705
90.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.88366;0.75705
90.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.85078;0.75705
90.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.81790;0.75705
90.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.78502;0.75705
90.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.75214;0.75705
90.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.71926;0.75705
90.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.68638;0.75705
90.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.65350;0.75705
90.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.62062;0.75705
90.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.58774;0.75705
90.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.55486;0.75705
90.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.52198;0.75705
90.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.48910;0.75705
90.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.45622;0.75705
90.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.42333;0.75705
90.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.39045;0.75705
90.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.35757;0.75705
90.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28805;9.32469;0.75705
90.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.29181;0.75705
90.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.25893;0.75705
90.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.22605;0.75705
90.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.19317;0.75705
90.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.16029;0.75705
90.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.12741;0.75705
90.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.09453;0.75705
90.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.06165;0.75705
90.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;9.02877;0.75705
90.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.99589;0.75705
90.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.96301;0.75705
90.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.93013;0.75705
90.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.89725;0.75705
90.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.86437;0.75705
90.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.83149;0.75705
90.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.79861;0.75705
91.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.76573;0.75705
91.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.73285;0.75705
91.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.69996;0.75705
91.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.66708;0.75705
91.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.63420;0.75705
91.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.60132;0.75705
91.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.56844;0.75705
91.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.53556;0.75705
91.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.50268;0.75705
91.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.46980;0.75705
91.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.43692;0.75705
91.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.40404;0.75705
91.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.37116;0.75705
91.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.33828;0.75705
91.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.30540;0.75705
91.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.27252;0.75705
91.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.23964;0.75705
91.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.40881;1.22500;0.37095;-4.01045;4.01045;0.00000;0.00000;0.00000;-3.28804;8.20676;0.75705
